$ASVSM,8,250924,840.00,145.447559,-14.697816,0.72,MPS,192.7,D,1.0,M,16.0,V,0,2,Palf18,0*5A
$ASVSM,8,250924,840.00,145.447559,-14.697816,0.72,MPS,193.6,D,1.0,M,16.3,V,0,2,Palf18,0*59
$ASVSM,8,250924,840.00,145.447559,-14.697816,0.72,MPS,190.0,D,1.0,M,15.8,V,0,2,Palf18,0*54
$ASVSM,8,250924,842.60,145.447552,-14.697832,0.71,MPS,192.7,D,1.0,M,15.9,V,0,2,Palf18,0*5A
$ASVSM,8,250924,842.60,145.447552,-14.697832,0.71,MPS,192.5,D,1.0,M,16.2,V,0,2,Palf18,0*50
$ASVSM,8,250924,842.60,145.447552,-14.697832,0.71,MPS,191.4,D,0.9,M,15.8,V,0,2,Palf18,0*53
$ASVSM,8,250924,842.60,145.447552,-14.697832,0.71,MPS,191.3,D,0.9,M,16.0,V,0,2,Palf18,0*5F
$ASVSM,8,250924,844.20,145.447549,-14.697841,0.66,MPS,194.7,D,0.9,M,16.1,V,0,2,Palf18,0*55
$ASVSM,8,250924,844.60,145.447548,-14.697843,0.68,MPS,195.1,D,1.0,M,16.3,V,0,2,Palf18,0*51
$ASVSM,8,250924,845.20,145.447546,-14.697847,0.72,MPS,193.6,D,1.0,M,16.3,V,0,2,Palf18,0*54
$ASVSM,8,250924,845.20,145.447546,-14.697847,0.72,MPS,195.9,D,1.0,M,16.1,V,0,2,Palf18,0*5F
$ASVSM,8,250924,845.20,145.447546,-14.697847,0.72,MPS,196.7,D,1.0,M,16.2,V,0,2,Palf18,0*51
$ASVSM,8,250924,846.20,145.447544,-14.697853,0.66,MPS,194.7,D,1.0,M,15.6,V,0,2,Palf18,0*55
$ASVSM,8,250924,846.60,145.447542,-14.697855,0.65,MPS,192.1,D,1.0,M,15.8,V,0,2,Palf18,0*5C
$ASVSM,8,250924,847.20,145.447541,-14.697858,0.61,MPS,194.6,D,1.0,M,16.2,V,0,2,Palf18,0*5B
$ASVSM,8,250924,847.40,145.447540,-14.697858,0.57,MPS,195.7,D,1.0,M,15.8,V,0,2,Palf18,0*50
$ASVSM,8,250924,847.40,145.447540,-14.697858,0.57,MPS,194.1,D,1.0,M,15.8,V,0,2,Palf18,0*57
$ASVSM,8,250924,848.20,145.447539,-14.697863,0.78,MPS,192.4,D,1.0,M,16.0,V,0,2,Palf18,0*5D
$ASVSM,8,250924,848.60,145.447537,-14.697866,0.79,MPS,192.2,D,1.0,M,16.3,V,0,2,Palf18,0*56
$ASVSM,8,250924,849.20,145.447536,-14.697870,0.84,MPS,193.8,D,1.0,M,16.2,V,0,2,Palf18,0*5D
$ASVSM,8,250924,849.40,145.447536,-14.697872,0.77,MPS,193.2,D,1.0,M,16.3,V,0,2,Palf18,0*5E
$ASVSM,8,250924,849.40,145.447536,-14.697872,0.77,MPS,190.9,D,1.1,M,15.6,V,0,2,Palf18,0*51
$ASVSM,8,250924,850.20,145.447533,-14.697877,0.65,MPS,190.6,D,1.1,M,16.1,V,0,2,Palf18,0*57
$ASVSM,8,250924,850.60,145.447532,-14.697878,0.61,MPS,190.1,D,1.1,M,16.4,V,0,2,Palf18,0*5B
$ASVSM,8,250924,851.20,145.447531,-14.697882,0.57,MPS,190.7,D,1.1,M,16.3,V,0,2,Palf18,0*5C
$ASVSM,8,250924,851.40,145.447531,-14.697883,0.69,MPS,191.0,D,1.1,M,16.0,V,0,2,Palf18,0*53
$ASVSM,8,250924,851.40,145.447531,-14.697883,0.69,MPS,191.2,D,1.1,M,15.8,V,0,2,Palf18,0*5A
$ASVSM,8,250924,852.20,145.447529,-14.697888,0.83,MPS,191.7,D,1.1,M,16.4,V,0,2,Palf18,0*53
$ASVSM,8,250924,852.60,145.447528,-14.697891,0.81,MPS,191.9,D,1.1,M,15.9,V,0,2,Palf18,0*5C
$ASVSM,8,250924,852.60,145.447528,-14.697891,0.81,MPS,191.2,D,1.1,M,15.9,V,0,2,Palf18,0*57
$ASVSM,8,250924,853.40,145.447525,-14.697896,0.81,MPS,191.5,D,1.1,M,16.3,V,0,2,Palf18,0*50
$ASVSM,8,250924,853.40,145.447525,-14.697896,0.81,MPS,191.1,D,1.1,M,16.3,V,0,2,Palf18,0*54
$ASVSM,8,250924,853.40,145.447525,-14.697896,0.81,MPS,192.1,D,1.0,M,16.4,V,0,2,Palf18,0*51
$ASVSM,8,250924,853.40,145.447525,-14.697896,0.81,MPS,190.7,D,1.0,M,15.8,V,0,2,Palf18,0*5A
$ASVSM,8,250924,853.40,145.447525,-14.697896,0.81,MPS,191.6,D,1.0,M,16.3,V,0,2,Palf18,0*52
$ASVSM,8,250924,853.40,145.447525,-14.697896,0.81,MPS,192.3,D,1.0,M,16.1,V,0,2,Palf18,0*56
$ASVSM,8,250924,853.40,145.447525,-14.697896,0.81,MPS,193.0,D,1.0,M,16.1,V,0,2,Palf18,0*54
$ASVSM,8,250924,856.20,145.447518,-14.697911,0.72,MPS,189.5,D,1.0,M,16.2,V,0,2,Palf18,0*56
$ASVSM,8,250924,856.60,145.447517,-14.697914,0.84,MPS,189.4,D,1.0,M,16.0,V,0,2,Palf18,0*52
$ASVSM,8,250924,856.60,145.447517,-14.697914,0.84,MPS,191.1,D,1.1,M,16.2,V,0,2,Palf18,0*5D
$ASVSM,8,250924,856.60,145.447517,-14.697914,0.84,MPS,189.4,D,1.1,M,16.0,V,0,2,Palf18,0*53
$ASVSM,8,250924,857.60,145.447515,-14.697919,0.58,MPS,187.1,D,1.1,M,16.3,V,0,2,Palf18,0*54
$ASVSM,8,250924,858.20,145.447512,-14.697923,0.73,MPS,191.2,D,1.1,M,16.2,V,0,2,Palf18,0*5D
$ASVSM,8,250924,858.60,145.447511,-14.697925,0.63,MPS,189.2,D,1.1,M,15.7,V,0,2,Palf18,0*52
$ASVSM,8,250924,859.20,145.447510,-14.697928,0.67,MPS,189.0,D,1.1,M,16.0,V,0,2,Palf18,0*59
$ASVSM,8,250924,859.40,145.447509,-14.697929,0.76,MPS,189.6,D,1.1,M,16.1,V,0,2,Palf18,0*51
$ASVSM,8,250924,859.60,145.447508,-14.697930,0.74,MPS,189.7,D,1.1,M,16.3,V,0,2,Palf18,0*5B
$ASVSM,8,250924,900.20,145.447507,-14.697933,0.41,MPS,190.6,D,1.1,M,16.0,V,0,2,Palf18,0*52
$ASVSM,8,250924,900.60,145.447506,-14.697935,0.50,MPS,191.3,D,1.1,M,16.3,V,0,2,Palf18,0*56
$ASVSM,8,250924,901.20,145.447505,-14.697937,0.51,MPS,192.5,D,1.2,M,16.1,V,0,2,Palf18,0*57
$ASVSM,8,250924,901.40,145.447505,-14.697938,0.57,MPS,192.8,D,1.2,M,16.1,V,0,2,Palf18,0*55
$ASVSM,8,250924,901.60,145.447504,-14.697939,0.53,MPS,190.3,D,1.2,M,15.9,V,0,2,Palf18,0*51
$ASVSM,8,250924,902.20,145.447502,-14.697942,0.68,MPS,188.1,D,1.2,M,15.7,V,0,2,Palf18,0*51
$ASVSM,8,250924,902.80,145.447500,-14.697944,0.51,MPS,190.2,D,1.2,M,16.4,V,0,2,Palf18,0*5F
$ASVSM,8,250924,903.20,145.447499,-14.697946,0.53,MPS,184.8,D,1.1,M,16.4,V,0,2,Palf18,0*59
$ASVSM,8,250924,903.40,145.447499,-14.697947,0.59,MPS,184.1,D,1.1,M,16.4,V,0,2,Palf18,0*5D
$ASVSM,8,250924,903.80,145.447498,-14.697949,0.70,MPS,185.5,D,1.1,M,15.9,V,0,2,Palf18,0*5E
$ASVSM,8,250924,904.20,145.447497,-14.697952,0.70,MPS,186.4,D,1.2,M,15.9,V,0,2,Palf18,0*57
$ASVSM,8,250924,904.80,145.447496,-14.697955,0.65,MPS,185.1,D,1.2,M,16.3,V,0,2,Palf18,0*50
$ASVSM,8,250924,905.20,145.447495,-14.697957,0.52,MPS,187.6,D,1.1,M,16.3,V,0,2,Palf18,0*58
$ASVSM,8,250924,905.40,145.447494,-14.697958,0.54,MPS,187.6,D,1.1,M,16.1,V,0,2,Palf18,0*54
$ASVSM,8,250924,905.80,145.447494,-14.697960,0.68,MPS,187.2,D,1.1,M,16.1,V,0,2,Palf18,0*58
$ASVSM,8,250924,906.20,145.447493,-14.697962,0.58,MPS,189.8,D,1.1,M,15.9,V,0,2,Palf18,0*58
$ASVSM,8,250924,906.80,145.447492,-14.697965,0.66,MPS,190.4,D,1.1,M,16.4,V,0,2,Palf18,0*53
$ASVSM,8,250924,907.20,145.447491,-14.697967,0.69,MPS,191.3,D,1.1,M,16.3,V,0,2,Palf18,0*57
$ASVSM,8,250924,907.20,145.447491,-14.697967,0.69,MPS,191.6,D,1.1,M,16.3,V,0,2,Palf18,0*52
$ASVSM,8,250924,907.80,145.447489,-14.697970,0.59,MPS,191.0,D,1.2,M,15.9,V,0,2,Palf18,0*58
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,190.2,D,1.2,M,16.1,V,0,2,Palf18,0*57
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,189.1,D,1.2,M,16.4,V,0,2,Palf18,0*59
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,188.1,D,1.2,M,15.9,V,0,2,Palf18,0*56
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,187.8,D,1.2,M,15.9,V,0,2,Palf18,0*50
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,188.9,D,1.2,M,16.2,V,0,2,Palf18,0*56
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,188.5,D,1.2,M,16.1,V,0,2,Palf18,0*59
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,189.2,D,1.2,M,16.2,V,0,2,Palf18,0*5C
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,189.8,D,1.2,M,16.2,V,0,2,Palf18,0*56
$ASVSM,8,250924,908.00,145.447489,-14.697971,0.58,MPS,190.1,D,1.2,M,16.2,V,0,2,Palf18,0*57
$ASVSM,8,250924,911.80,145.447481,-14.697991,0.61,MPS,190.1,D,1.2,M,16.1,V,0,2,Palf18,0*58
$ASVSM,8,250924,912.20,145.447480,-14.697993,0.61,MPS,192.7,D,1.1,M,16.1,V,0,2,Palf18,0*55
$ASVSM,8,250924,912.80,145.447478,-14.697996,0.66,MPS,190.7,D,1.1,M,16.3,V,0,2,Palf18,0*5A
$ASVSM,8,250924,913.20,145.447477,-14.697999,0.71,MPS,195.1,D,1.1,M,16.4,V,0,2,Palf18,0*53
